Frequency(THz)	Total_DOS	Branch_1	Branch_2	Branch_3	Branch_4	Branch_5	Branch_6	Branch_7	Branch_8	Branch_9	Branch_10	Branch_11	Branch_12	Branch_13	Branch_14	Branch_15	Branch_16	Branch_17	Branch_18	Branch_19	Branch_20	Branch_21	Branch_22	Branch_23	Branch_24	Branch_25	Branch_26	Branch_27	Branch_28	Branch_29	Branch_30
7.132949	231709.487564	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	163.771892	51894.671322	169410.300910	10240.742267	0.001172	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.159765	243964.374962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	77.178862	39063.250518	190840.342544	13983.598332	0.004706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.186580	256286.383745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.800852	28554.539659	208854.208933	18842.816679	0.017622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.213396	268089.436783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.984033	20231.108649	222789.199405	25054.083108	0.061588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.240212	279122.932261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.146176	13857.488226	232409.169552	32849.927337	0.200970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.267027	289432.228663	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.395818	9147.853127	237854.789571	42426.577532	0.612614	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.293843	299248.317699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.885360	5800.064355	239543.937673	53901.684800	1.745510	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.320658	308852.820487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.309462	3519.604764	238055.138056	67273.116045	4.652156	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.347474	318463.948163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102096	2037.118894	234020.252138	82394.866695	11.608319	0.000021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.374290	328171.796804	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031734	1121.039473	228038.134070	98985.443278	27.148153	0.000096	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.401105	337925.570369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009278	584.883712	220607.253216	116673.837267	59.586476	0.000419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.427921	347553.054068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002548	288.587906	212070.418802	135071.099179	122.943925	0.001708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.454736	356784.516508	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000657	134.373402	202571.521757	153839.666795	238.947377	0.006520	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.481552	365262.588925	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000159	58.935935	192037.801672	172727.270266	438.557586	0.023308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.508368	372539.680123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000036	24.311168	180210.796475	191542.007837	762.486528	0.078079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.535183	378081.138824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	9.419374	166743.846793	210067.003216	1260.624120	0.245314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.561999	381293.621600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	3.424118	151360.016066	227938.207283	1991.250528	0.723604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.588814	381583.302072	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.166754	134030.076565	244527.944903	3022.107678	2.006172	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.615630	378430.192365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.372364	115104.847082	258883.454402	4436.283567	5.234950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.642446	371459.290039	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111230	95338.968092	269761.556230	6345.777225	12.877263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.669261	360502.203219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031080	75779.978400	275778.165385	8914.112121	29.916232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.696077	345662.294294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008120	57552.366377	275657.748790	12386.390631	65.780377	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.722892	327400.936814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001982	41612.153276	268530.443503	17121.103983	137.234070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.749708	306640.531940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000452	28558.449065	254196.032431	23613.648764	272.401228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.776523	284842.545324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000096	18559.444849	233268.941241	32498.141130	516.018008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.803339	263994.224880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000019	11399.300273	207145.632642	44513.353451	935.938496	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.830155	246449.825951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	6607.085365	177790.128613	60421.759260	1630.852709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.856970	234621.106862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	3609.351571	147394.547209	80878.175017	2739.033065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.883786	230572.410365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1856.557097	118012.616048	106255.722739	4447.514479	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.910601	235615.886174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	898.458556	91266.440787	136450.764342	7000.222473	0.000017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.937417	250005.767739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	408.796877	68191.024881	170703.805935	10702.139957	0.000089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.964233	272803.565733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	174.778719	49226.599635	207487.232417	15914.954519	0.000444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.991048	301947.038036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	70.181527	34321.901225	244516.433759	23038.519460	0.002066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.017864	334518.074685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.455313	23090.017208	278928.600393	32472.992823	0.008947	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.044679	367169.471078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.357830	14964.027362	307636.331798	44559.717986	0.036102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.071495	396635.566128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.104807	9320.984602	327806.262601	59505.078392	0.135726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.098311	420223.043488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.965878	5565.123161	337356.898311	77299.580651	0.475487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.125126	436171.893946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.281626	3175.267541	335343.275792	97651.516507	1.552480	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.151942	443806.128593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.076934	1726.014292	322118.257314	119957.054975	4.725077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.178757	443455.602479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019684	891.212615	299227.157979	143323.803471	13.408729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.205573	436200.725809	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004715	435.918725	269076.345210	166652.968896	35.488263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.232389	423540.167541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001057	201.492712	234481.121823	188769.922268	87.629681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.259204	407087.769802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000222	87.825761	198218.456292	208579.523121	201.964406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.286020	388369.457212	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000043	36.033381	162683.902956	225214.818931	434.701898	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.312835	368733.004497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	13.894448	129698.382475	238146.345934	874.381619	0.000012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.339651	349329.998625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	5.028860	100456.711827	247223.174770	1645.083109	0.000058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.366467	331103.405685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.706549	75576.742789	252626.609882	2898.346192	0.000273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.393282	314727.073223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.542493	55201.438156	254736.152592	4788.938792	0.001190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.420098	300490.029226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.161422	39117.969561	253936.379429	7435.513957	0.004857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.446913	288176.604559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.044931	26874.255725	250425.648214	10876.637138	0.018550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.473729	277030.935083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011692	17884.394327	244105.434194	15041.028525	0.066344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.500545	265883.481378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002843	11518.276095	234613.380299	19751.599780	0.222360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.527360	253452.918784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000646	7171.079603	221509.122884	24772.016679	0.698973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.554176	238746.936750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000137	4309.557759	204550.109101	29885.207192	2.062561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.580991	221420.144381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000027	2495.287871	183943.437979	34975.699206	5.719298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.607807	201948.803002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	1388.838743	160461.837491	40083.206785	14.919978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.634623	181555.266458	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	741.094353	135370.131588	45407.376319	36.664198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.661438	161920.547795	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	378.036507	110191.857977	51265.660038	84.993273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.688254	144802.936516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	183.801998	86408.987181	58023.991384	186.155953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.715069	131695.054097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	84.932736	65201.143475	66023.089022	385.888865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.741885	123604.748322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.200164	47296.229543	75512.841146	758.477469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.768701	120974.965898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.406747	32948.873522	86594.315878	1416.369751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.795516	123707.131274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.020785	22017.435422	99165.561154	2518.113914	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.822332	131241.797260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.216046	14090.775815	112877.112405	4271.692994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
